99.983991,101.161867,100.504066,98.931033,98.601767,98.558001,98.311416,97.914404,97.582787,97.655207,98.299083,99.171528,98.610004,98.415352,99.361509,98.401085,98.320927,97.2562,97.019476,97.656081,97.987852,98.168314,100.334511,101.556939,101.914834,101.413973,100.553515,100.356973,98.87692,99.893834,100.452325,101.033979,101.67889,101.034057,102.615134,102.015459,101.394443,101.304661,101.130221,100.079073,100.65726,102.186739,101.721842,100.940764,101.422842,102.115007,101.750859,101.076678,99.929986,100.193372,99.44858,99.582173,98.107487,97.419345,98.535512,97.472601,96.831454,96.331564,96.311234,96.172913,95.995817,96.172053,95.98248,97.517582,96.897292,99.003482,98.445261,98.518914,98.733343,99.258066,99.22349,100.501993,100.788774,100.646179,101.009571,99.719627,100.617907,100.52192,101.980772,101.249038,101.505691,101.874797,101.902612,101.844281,101.988642,102.443389,103.5935,103.154357,101.812786,99.474832,99.236868,98.25914,99.406217,98.493211,100.01849,99.419851,99.678869,100.146951,100.125614,100.922833,99.928188,101.12735,99.845563,100.379503,100.521476,102.885176,101.889936,100.704227,98.840505,98.997767,97.832083,98.106584,97.920583,97.103628,95.851293,95.531674,95.125197,95.395878,95.402355,95.583678,94.671355,94.950146,95.594063,94.597936,94.398492
99.552918,99.939946,99.727061,100.039228,102.016304,101.589341,102.774588,104.140446,105.892144,107.121533,106.71964,105.760851,107.261092,108.540514,108.20211,109.217585,109.817554,108.79309,108.211556,106.963375,105.815899,105.832377,106.114221,107.074471,108.198653,110.593685,112.722977,112.405085,114.673961,115.944951,113.897888,114.714079,114.744193,114.835709,114.885262,113.282206,112.686401,111.949067,114.350779,114.061334,113.886504,114.436129,114.387363,114.341818,113.249588,113.863366,112.053087,111.73225,112.398001,110.425364,110.131352,111.309124,112.251439,113.15872,112.828047,112.401697,111.909322,112.437389,113.701713,114.045503,112.956701,111.783693,111.629839,111.488309,110.755445,110.671313,110.784103,111.409377,111.372863,112.038283,113.941997,112.92289,112.443283,112.358809,111.705838,113.07551,113.552647,113.846011,112.160253,112.04213,114.140604,113.464998,115.882686,115.609309,115.476879,115.047928,116.242078,116.750671,115.954235,114.659949,113.826302,115.161424,116.196738,116.761304,117.022659,115.919999,115.273234,117.346291,117.895846,120.492117,120.327872,120.525364,121.609064,121.595763,121.823854,121.08377,121.621165,120.912643,123.204225,124.574994,123.37154,123.724259,122.762681,122.891937,123.935749,124.940899,123.868634,123.069231,123.86768,122.963727,121.576464,121.099354,120.63425,119.969975,120.951374
99.860444,100.072441,99.884875,100.425158,100.326072,102.185435,103.752705,104.538522,103.391276,103.196193,102.899081,103.393619,102.57926,103.517508,102.72829,103.388002,103.229987,103.860329,104.862253,106.636942,105.448109,104.06258,103.517766,103.952907,103.011902,102.999573,102.301992,102.272341,103.770552,104.495537,102.860873,102.30384,103.133488,101.157268,101.577009,102.130007,103.02169,102.363403,102.389605,101.716707,102.08079,100.850669,100.23765,100.67212,100.006876,101.222917,100.523256,101.167088,101.563221,102.956209,103.880725,103.537735,103.412,104.387376,105.40157,106.553904,106.333736,106.413148,107.309214,107.544116,107.67901,108.358014,107.955646,108.850807,107.771483,107.351135,105.420946,104.39965,102.776843,102.708043,104.598758,106.385561,107.17453,108.863953,109.925234,108.824601,109.149595,110.397132,110.215297,110.345399,109.375143,111.223911,112.501069,112.362935,113.143201,113.439714,114.140344,113.719649,113.974438,113.518612,115.136785,115.704475,113.962265,114.368595,114.984205,116.344506,115.264382,116.200197,116.877102,116.562348,116.713281,117.103203,116.716059,114.790692,115.273793,114.043163,114.407274,114.955668,115.496176,115.736251,114.44275,115.16088,116.256229,116.79423,117.98933,117.057657,117.178194,115.70194,117.205861,118.666912,118.107335,117.624694,117.460646,117.424698,117.152052
100.06889,101.147598,101.99315,102.071598,103.029963,102.264242,102.926949,102.287789,101.405712,101.55749,101.318494,101.784706,101.746869,101.399331,101.400335,101.700518,101.050842,100.513992,101.445295,100.474665,99.909829,100.415891,99.212345,100.94199,101.157326,101.233631,100.262145,101.787359,101.565586,99.981769,100.77456,103.551484,102.50747,101.681708,101.06178,102.362269,101.776913,102.039122,101.601276,100.004868,99.528014,99.34007,99.888135,100.409014,100.340235,98.570555,97.764947,97.906224,97.96632,98.891795,100.211858,99.046741,99.106621,99.771654,98.9736,99.827347,98.864156,97.384314,97.854858,98.385743,98.320379,98.470867,99.428719,99.56589,98.68626,98.628705,97.41118,96.230915,95.161115,95.379987,95.249125,94.649367,96.914229,96.811421,95.999891,95.389257,94.772246,93.592614,93.252856,91.996519,92.709465,93.729456,94.797132,94.094033,93.136642,93.712835,93.978667,93.253945,93.258601,92.76499,92.841833,91.473259,92.177378,92.134209,91.64934,91.512797,91.076544,90.782492,90.203384,89.358189,90.302036,90.955717,91.631492,92.869695,92.825782,91.547674,93.297923,92.213157,91.382033,92.442347,93.488258,93.080199,92.620774,91.838698,91.612624,91.759602,93.256971,92.968957,92.602069,92.42343,92.487006,93.476663,94.174633,95.256193,96.310097
99.735179,99.729798,98.765772,97.463498,98.31624,99.160539,99.280935,99.364079,100.178336,98.1031,98.535912,99.005334,98.588552,98.678882,99.009957,99.037279,99.775075,98.580022,100.764321,99.705228,100.545714,99.562432,98.766396,98.12908,97.478367,97.10338,96.230647,96.143656,96.538873,97.301161,97.766452,97.546809,98.42343,97.751474,97.603915,96.349726,97.045715,97.490304,97.154658,96.289966,96.099102,94.928791,95.522838,96.0348,94.586808,94.263484,94.553442,94.189819,92.12178,92.629984,92.230709,90.797387,90.010649,89.72893,88.625784,90.200594,90.846552,92.377045,91.846384,91.188956,90.159061,88.859,88.610687,90.081424,89.526015,89.561027,89.526787,90.508481,89.482412,90.079802,89.178197,89.909722,90.012854,90.855845,91.554913,92.143864,91.571076,90.143263,90.866835,92.472186,91.743672,91.247265,89.831549,89.431687,88.285469,89.451533,90.556827,90.873673,89.638158,89.182893,91.01549,90.103083,90.195459,90.577973,90.259988,90.380414,89.066039,90.392893,90.849409,91.60763,91.1852,91.774388,92.224643,91.033358,92.054558,92.418119,94.312618,94.079838,95.237558,95.298443,95.169294,94.627905,94.405753,93.270427,93.570541,93.393857,93.37495,93.007012,92.25736,93.600314,93.703173,94.117232,94.412535,93.821948,95.171621
97.570041,96.548841,98.324078,98.424093,99.914906,99.442913,101.083168,102.385371,102.85443,102.612483,103.326288,104.52155,105.15272,106.607371,106.205919,106.306325,106.970063,107.447444,108.575055,108.994984,110.668957,110.384021,110.529551,109.684445,109.366781,109.620391,110.7445,110.883746,110.31155,110.169707,110.725699,109.777518,109.751207,109.185822,111.033892,111.286809,112.050527,111.961427,111.593989,112.206442,111.652017,111.290446,110.950903,110.84076,111.590264,112.04981,112.943288,111.459646,110.243717,111.396312,112.814899,114.941307,116.241849,116.170846,116.412234,115.775833,116.685822,115.749597,115.618248,114.19357,114.795187,113.821389,114.24507,114.420806,114.190292,113.300253,113.590991,113.652628,114.640147,114.56138,115.995068,117.30058,117.545448,118.074259,117.970208,118.409939,117.884942,116.571812,116.04614,117.746054,118.136281,116.769063,116.490873,117.752776,116.152768,114.769312,114.973377,117.299886,117.870038,117.887077,117.53847,117.872506,117.944117,117.484659,116.943757,117.550338,118.22808,119.048501,117.058832,117.086289,115.603201,115.347634,116.845431,117.278978,117.870775,118.429683,117.41034,116.039203,116.011524,115.596901,115.417521,117.229004,117.428909,116.247781,118.099688,119.182675,118.604496,119.514941,120.67414,120.04815,119.453822,120.073121,119.427273,119.217271,117.914874
100.462383,101.539586,101.740887,102.478194,102.314925,102.089587,102.373706,102.66531,101.790873,101.306375,100.96501,101.664286,100.528708,101.809366,101.116207,102.250684,103.294714,103.29849,103.142427,103.150973,103.966418,102.533393,102.502592,103.338225,103.994508,103.029135,103.539073,102.469423,102.554427,101.963246,103.281285,102.131483,101.682433,103.122813,102.988257,103.763915,103.001483,102.940532,104.501176,104.844922,104.698408,103.023701,102.364954,102.137988,101.922435,100.926462,100.430691,101.105237,101.888442,100.165939,100.940746,102.165868,101.592875,101.321104,99.403241,100.097154,100.767817,102.443978,102.817441,102.655532,102.245846,102.503387,103.130133,103.064747,103.757767,103.920928,103.886213,105.244668,105.664761,105.318359,105.003037,103.454152,104.237875,104.662587,105.208778,104.683077,105.537773,104.613696,105.403538,105.360267,104.298831,104.402791,104.722819,102.029773,101.608727,103.372815,103.094779,103.536386,104.992124,103.966949,101.919347,101.900912,101.582447,101.270468,99.206875,99.141103,98.891175,98.971617,98.644733,99.466578,98.932135,99.403493,99.869645,99.597926,98.597395,98.757561,98.257812,99.222124,98.876986,97.756606,95.82512,95.739169,97.793677,98.86181,99.126595,100.392878,100.555589,100.423901,101.015498,101.138156,99.037969,99.30103,100.240575,100.057859,100.252514
99.396289,99.391692,99.992414,99.503455,98.498478,97.542163,97.7573,99.397092,98.339889,97.47416,97.397192,98.125889,97.909473,97.079741,97.074758,97.328087,97.205431,97.364071,98.739466,99.627078,98.946982,99.614026,99.376388,99.339141,99.196015,99.59691,99.850452,98.879488,98.092576,97.158763,98.085164,97.397989,97.714595,97.332049,97.656641,98.444059,97.69515,97.2495,98.848195,97.515736,97.294641,98.80333,97.488315,98.423785,99.266513,99.615431,100.502747,99.193546,100.767985,102.716367,103.179489,102.852381,103.694527,106.249958,105.275898,105.184503,105.657622,106.260568,106.215783,108.303329,108.220428,108.184119,107.60265,108.364713,108.827974,107.61941,107.400463,106.085564,107.687746,106.815586,104.512418,105.833135,104.498001,103.836738,102.340027,102.597912,101.946291,103.097371,103.10586,103.208597,103.608498,102.551842,102.270241,103.121334,102.750707,103.110083,104.065513,104.876836,106.323844,106.837488,106.465503,107.310126,106.536035,107.672155,106.901462,106.608853,106.869573,107.592786,106.387346,107.445774,109.539278,109.922993,109.040598,106.807913,107.4127,109.11699,110.705076,110.492015,111.71105,112.659524,112.931361,115.261931,115.806581,115.287727,116.039567,115.570941,116.744282,116.581616,115.341668,114.4679,113.187632,111.8957,110.760934,110.054613,109.699058
101.411997,100.283841,98.806164,100.344624,101.350527,100.534048,100.424348,100.192535,100.514811,101.209151,101.010274,100.258272,101.593298,102.547891,102.171437,102.326959,102.72739,103.479436,102.567471,99.214953,98.346604,96.537281,95.80542,96.358924,95.144913,95.104901,93.111327,93.681293,91.685545,92.422573,93.379177,91.160129,90.40087,90.501832,89.750462,88.848001,88.629504,88.449578,89.237832,89.160714,88.670749,89.179985,90.414638,88.940865,89.684723,88.976516,88.973291,87.999881,89.004512,90.495505,88.753714,88.522695,89.306116,87.752424,86.801479,86.994869,86.415587,86.337685,86.509152,86.278868,85.435576,84.481023,84.800136,85.139186,86.148808,87.134813,86.907143,86.684468,87.623623,87.674413,88.787404,88.635462,89.277793,88.787973,89.422708,88.841922,88.826332,88.966564,88.480551,88.926444,89.081084,88.150036,88.465282,88.0774,88.648673,88.732781,89.310653,89.504954,88.748972,88.556418,88.369891,87.095119,87.705533,89.051511,88.191471,88.980627,88.708145,89.778505,89.668777,89.406386,89.842255,88.41431,87.010877,86.990081,87.278958,87.025572,88.673855,89.425417,87.889496,87.206517,86.593324,87.353748,87.694256,87.9648,86.15766,85.842612,86.099925,86.385231,86.832936,86.581965,86.602053,86.989082,86.656248,86.050669,85.274617
98.441801,96.957466,97.398599,97.027669,97.155983,96.805883,96.817109,97.357542,97.587391,98.464795,99.074783,99.290496,99.26974,100.225713,100.02506,102.158423,100.925216,100.9712,101.8295,101.460595,103.100076,101.215135,101.519395,102.257816,100.569962,99.922985,100.256612,101.707034,102.367713,102.882741,101.675176,100.537992,100.619057,99.530683,98.954733,98.15656,96.772216,97.18673,96.880288,97.368036,97.365295,98.276697,97.135748,96.664136,95.386078,94.975717,95.615031,94.962289,95.110217,95.075255,95.193206,94.580246,95.472188,96.136059,95.476904,95.868897,97.362396,95.60747,94.68056,95.36124,95.67592,96.858175,97.800739,96.199661,95.55635,95.898069,94.784897,96.448208,96.707723,96.076047,95.566001,95.171026,95.943814,96.731544,97.576519,96.728568,95.372643,93.95479,93.270244,92.634047,92.127488,92.286536,93.432553,93.159371,93.586983,92.423415,92.174872,92.483071,91.574282,91.854041,94.529741,94.603742,95.377765,95.434684,95.233635,95.311118,94.613561,94.532833,95.201239,95.49657,95.885513,94.410586,94.394327,95.463192,96.07291,94.844605,95.383095,95.025336,94.822577,95.909702,96.733863,96.529729,97.946219,96.821314,95.381133,94.945445,94.099454,94.541351,95.188276,95.055291,95.264954,95.769635,94.858247,94.404323,93.879041
