101.033979,97.517582,99.419851,93.10371,100.38905
114.714079,111.488309,115.919999,123.522859,124.870311
102.30384,108.850807,116.344506,118.188668,120.285176
103.551484,99.56589,91.512797,97.348566,98.069799
97.546809,90.081424,90.380414,97.851716,94.821836
109.777518,114.420806,117.550338,117.118554,118.101226
102.131483,103.064747,99.141103,103.58344,102.136553
97.397989,108.364713,106.608853,113.94157,103.398732
91.160129,85.139186,88.980627,85.626588,80.382045
100.537992,96.199661,95.311118,93.976667,97.256818
103.263656,106.299542,108.213366,107.97837,110.169955
99.670198,103.120198,92.311604,97.171634,100.471412
98.738998,89.463928,90.749245,87.311547,92.894717
106.715011,94.433921,90.659704,95.763064,93.337251
98.920749,97.321013,97.673431,97.196039,98.482944
96.954458,97.307396,106.555943,112.939832,104.710877
103.828811,102.434698,94.491079,93.29025,96.575546
102.472049,100.270642,96.417505,94.168323,97.96363
98.73699,97.411152,95.216343,95.776881,95.793763
96.87361,94.688705,95.367575,91.134395,94.47723
100.937617,101.291386,91.426401,91.088455,86.109227
103.085832,110.855559,119.680422,125.78614,139.894149
94.575371,102.198583,105.907816,107.141943,110.075104
94.928312,88.017705,85.791825,88.39251,86.383527
110.635486,113.492437,118.496947,121.940541,126.379025
102.135057,107.486602,101.108218,103.345138,112.378706
102.228586,101.074125,100.402137,104.760054,101.948668
98.368821,101.377394,105.02151,105.577197,104.844838
110.437557,115.256538,107.596566,108.295808,109.210943
96.754185,88.039493,83.208778,88.192214,84.388721
110.255358,106.593063,108.267522,99.663229,102.315304
98.956557,107.67615,110.988671,113.043902,113.950258
103.21998,100.050901,102.391722,103.938657,95.964381
99.561458,96.778251,95.130494,97.87008,104.233539
94.453311,89.586803,88.655575,89.3234,86.125761
104.093662,106.724788,108.689833,112.709818,115.385595
103.142815,106.041957,113.876321,109.398411,111.461882
94.829366,100.852912,99.599957,103.867963,106.86429
106.753709,113.390025,111.085125,113.716441,108.207258
102.667827,99.675616,100.612277,97.710375,96.004203
97.064565,89.312586,91.188786,91.40428,87.392862
90.161994,90.033886,83.065816,85.806275,85.978585
111.121417,105.162559,106.371389,110.618562,117.484208
106.728696,106.782434,109.010078,118.111524,110.555991
95.664836,95.711121,102.547897,109.540436,111.547852
101.708957,98.493095,101.858322,103.778618,98.371651
106.001016,106.258158,105.469527,109.914236,116.194763
106.573218,108.090442,112.893798,106.535604,108.064152
95.511092,91.248723,91.535826,94.622591,91.974373
95.589914,95.851153,100.482491,98.356456,105.914212
98.641273,99.314885,94.203685,93.297789,89.821859
97.202788,93.198623,93.298871,91.904086,88.683171
98.821454,105.858316,100.733017,103.111864,102.417317
103.807933,105.433574,104.855016,101.94141,103.099374
99.737075,104.81354,109.291967,105.419824,105.714796
101.702752,100.794563,95.070716,90.757928,96.507465
99.691956,97.439813,89.814446,90.478403,93.405952
98.993671,102.293057,104.72532,108.068115,115.826373
110.501363,109.705063,104.47296,104.499255,101.5334
97.487782,88.397585,88.791019,86.500762,85.73194
99.276227,93.386541,87.630005,94.893779,89.363073
106.997646,99.941294,97.398399,99.632698,107.060393
90.227986,86.416889,86.675664,89.750742,80.963517
100.882536,98.821479,102.183561,98.085678,94.314331
100.161915,101.072898,100.262533,101.35594,102.3114
105.345592,98.841162,96.419541,99.625622,96.616975
94.257282,95.558195,94.612803,82.900162,85.049085
101.137118,99.712959,99.533521,103.455962,107.321755
102.134207,108.833557,104.548372,111.969779,109.351139
101.774845,96.151396,107.577329,108.714805,110.785478
97.668273,95.466267,89.785749,94.325129,96.21479
97.368266,89.246001,87.437221,91.515561,95.003284
97.736516,90.477065,87.54366,86.491426,89.619817
98.634589,100.773423,98.95645,91.968971,83.871682
93.455071,85.229206,82.456035,79.975639,81.667944
104.448963,98.009418,98.807273,85.70671,82.654003
96.457182,96.850289,103.876274,107.099135,108.35601
100.752908,95.628498,102.120369,102.324317,103.401363
96.115817,87.547667,95.331558,98.88006,97.306089
103.384176,103.125701,102.311432,103.409243,107.58613
100.325025,101.291958,96.64716,102.800046,107.477625
99.066247,103.742381,100.329274,98.603552,94.141153
109.567079,114.329998,112.704127,108.47438,110.234593
103.018406,96.793887,88.967679,87.597749,85.806561
99.497359,98.32657,100.622485,100.999249,95.090731
102.009648,103.439398,103.341665,97.853473,97.157583
103.352398,110.98547,106.025845,101.504571,97.20141
102.477356,98.463311,104.417971,96.834212,100.477086
103.448949,120.058361,120.218629,120.837226,110.680395
90.842889,87.609721,88.377078,91.543359,91.820661
102.261016,101.257435,98.812007,105.287199,111.472142
99.80772,102.014997,112.965036,121.790846,118.70272
100.09037,99.632321,100.59733,98.625524,100.462104
102.724966,98.663718,93.340827,96.134611,104.323661
101.329585,108.370309,111.317828,109.929171,115.871322
94.261713,88.287581,95.331232,87.804385,91.541099
96.913618,101.624346,107.896072,112.311183,109.44242
95.846422,98.40701,94.62827,95.186848,91.937534
97.522725,101.579296,101.845211,100.497962,93.400192
102.156715,109.384051,113.651869,106.991041,103.380014
101.335177,100.641446,93.954605,94.822041,101.139999
96.845692,95.926276,93.955437,98.116102,107.820014
98.077386,92.593837,89.776297,94.528601,91.349183
98.26948,97.174197,98.622472,100.892321,103.115188
96.194812,99.628154,102.534429,99.573219,100.846355
105.385022,129.491206,128.838995,122.776145,126.051017
92.558647,91.256866,93.405743,90.944498,98.397799
98.377847,98.991625,98.221576,96.399538,91.663764
109.980792,108.817166,107.92717,101.443209,106.61767
111.741505,111.236896,113.726704,114.796685,116.864627
94.353465,94.727767,97.01791,90.799471,93.516007
105.921671,103.975352,104.086498,105.488286,107.836735
99.772369,101.455384,94.569557,97.332644,96.560709
101.789328,92.874529,94.813359,94.456545,99.536784
115.116924,115.867102,115.047813,99.694168,96.043158
96.347204,103.045523,94.055439,106.824706,118.425709
102.566556,98.946496,102.121416,89.069646,82.889203
97.462509,94.340849,93.26766,94.2503,91.947893
98.329779,105.166934,105.545641,98.32234,106.296435
102.015864,99.460747,103.48346,105.135286,107.277033
100.234186,102.905508,109.574632,112.852983,107.79042
105.312671,98.179137,98.30077,110.013772,115.704795
103.888231,104.616175,108.98662,117.707872,120.965047
104.543144,102.399092,107.331676,109.895926,117.968615
99.460914,97.394681,98.351796,100.8915,101.005429
95.318329,88.945365,80.090692,81.411687,87.685233
104.288364,103.791577,100.834712,110.351836,114.140051
94.444384,107.528356,106.255389,115.052685,113.805093
102.761053,105.441108,109.340921,109.223699,105.754231
96.045596,93.432514,86.28919,83.524187,79.133813
97.76192,98.198975,104.098983,112.154975,117.600948
99.029259,101.865931,104.220325,98.615694,105.402536
99.25887,106.985159,109.293045,119.182453,122.472519
104.840849,110.013523,111.605627,113.258339,121.638996
95.660586,97.523677,94.877474,95.302317,93.2354
104.285483,114.113568,113.498222,112.918221,121.906303
98.672556,90.942716,93.751277,90.727832,85.037891
101.767494,105.032845,106.311008,112.176254,113.476664
100.548973,111.878753,103.325626,104.777567,105.347096
104.273328,105.112372,107.542995,114.237578,110.777967
88.764285,90.288512,87.935484,85.427185,81.431176
90.676951,87.874703,88.503355,95.368233,97.911712
102.873728,104.391644,98.805865,107.76122,107.599598
104.653064,109.951871,113.763731,107.373605,108.5771
100.748355,96.771316,93.781404,92.801488,90.467643
96.947744,92.565897,95.908086,91.586703,92.635777
94.135443,89.735523,97.493698,107.934208,111.401576
105.947222,116.692987,119.064916,114.16251,117.322823
97.980794,104.00481,109.086021,112.880698,120.693825
98.401363,104.661093,103.409282,99.517956,107.825927
98.468333,99.758172,95.82652,94.022145,102.772987
106.318476,102.124818,100.732986,94.05208,98.676561
