100.287097,100.504066,99.179949,98.558001,97.98424,97.582787,98.361274,99.171528,99.100131,99.361509,98.756996,97.2562,96.914274,97.987852,98.660201,101.556939,100.949228,100.553515,99.372743,99.893834,100.876994,101.67889,101.81466,102.015459,100.800433,101.130221,100.04422,102.186739,100.8163,101.422842,101.175009,101.076678,99.715751,99.44858,98.738888,97.419345,97.974841,96.831454,96.325021,96.172913,95.959618,95.98248,95.991452,99.003482,98.902437,98.733343,98.98345,100.501993,101.25062,101.009571,100.027067,100.52192,101.581105,101.505691,101.783216,101.844281,102.587312,103.5935,102.516563,99.474832,98.949965,99.406217,99.922563,99.419851,99.59307,100.125614,100.922863,101.12735,100.055414,100.521476,102.272241,100.704227,98.128581,97.832083,98.369636,97.103628,95.410857,95.125197,94.677376,95.583678,95.254616,95.594063,94.143871,92.455132,93.50065,92.001809,93.7111,94.56464,93.866229,93.195538,94.785582,94.615506,97.198153,98.952894,99.341784,100.07758,100.364836,99.746641,98.455872,99.423095
99.259714,99.727061,101.124746,101.589341,102.559877,105.892144,106.732709,105.760851,107.062132,108.20211,109.092414,108.79309,107.281415,105.815899,105.774149,107.074471,110.347648,112.722977,113.486913,115.944951,114.802676,114.744193,113.837192,113.282206,112.547372,114.350779,113.112828,114.436129,113.225859,113.249588,113.441746,111.73225,111.483473,110.131352,110.983679,113.15872,111.9519,111.909322,113.851669,114.045503,113.266184,111.629839,111.168862,110.671313,111.049367,111.372863,112.637883,112.92289,112.209015,111.705838,112.999172,113.846011,111.216687,114.140604,115.06711,115.609309,115.810277,116.242078,116.820361,114.659949,114.446846,116.196738,115.891729,115.919999,115.613795,117.895846,120.689647,120.525364,121.197835,121.823854,120.734391,120.912643,123.660153,123.37154,122.468139,122.891937,124.400196,123.868634,123.010466,122.963727,122.01051,120.63425,119.505705,121.954174,123.732969,123.623643,124.544484,123.268316,123.671986,123.436234,125.267049,121.865361,122.62598,122.799685,122.603173,122.66346,122.418685,122.725866,122.575716,124.900759
99.97756,99.884875,101.040967,102.185435,104.012459,103.391276,102.482745,103.393619,103.331357,102.72829,103.782916,103.860329,105.147851,105.448109,103.404912,103.952907,102.388644,102.301992,102.725228,104.495537,102.98432,103.133488,101.278614,102.130007,102.75508,102.389605,101.975935,100.850669,100.865851,100.006876,101.366845,101.167088,102.105679,103.880725,103.631446,104.387376,105.558085,106.333736,106.755609,107.544116,108.103285,107.955646,108.259593,107.351135,105.250258,102.776843,103.333834,106.385561,107.530717,109.925234,109.042872,110.397132,110.324346,109.375143,112.266388,112.362935,112.817607,114.140344,114.620742,113.518612,115.136726,113.962265,114.846554,116.344506,116.063156,116.877102,116.573346,117.103203,114.822802,115.273793,113.454909,114.955668,114.968286,114.44275,115.995986,116.79423,118.037894,117.178194,118.292134,118.666912,118.697107,117.460646,116.624834,118.019109,118.539632,117.206741,116.822694,115.601043,114.357104,115.601447,115.543773,116.524902,115.183966,118.722334,119.373768,117.873157,117.257665,118.149661,119.554998,119.868525
100.513833,101.99315,102.513068,102.264242,102.556693,101.405712,101.828081,101.784706,101.801872,101.400335,100.877328,100.513992,100.891678,99.909829,99.726776,100.94199,100.879267,100.262145,102.266148,99.981769,102.275787,102.50747,101.403299,102.362269,102.357108,101.601276,99.690872,99.34007,100.491836,100.340235,98.764227,97.906224,98.74744,100.211858,99.333027,99.771654,98.455998,98.864156,97.266267,98.385743,97.241861,99.428719,99.279612,98.628705,96.816335,95.161115,95.880809,94.649367,96.574651,95.999891,95.109851,93.592614,92.70751,92.709465,94.887886,94.094033,93.198317,93.978667,93.484868,92.76499,92.105271,92.177378,91.582704,91.512797,91.047611,90.203384,89.385475,90.955717,91.639483,92.825782,91.872681,92.213157,92.067702,93.488258,92.777142,91.838698,91.522096,93.256971,92.760065,92.42343,93.191582,94.174633,95.22348,97.342511,97.147878,97.197642,98.22425,99.016493,100.083491,101.284285,100.183566,100.733486,100.670733,99.901662,99.949538,98.46306,100.432742,97.975216,96.177569,94.593897
100.486163,98.765772,98.394347,99.160539,99.387329,100.178336,99.02563,99.005334,99.583781,99.009957,99.600722,98.580022,100.860366,100.545714,99.0959,98.12908,97.368741,96.230647,96.29228,97.301161,97.599995,98.42343,98.134168,96.349726,96.457904,97.154658,96.698671,94.928791,95.76673,94.586808,95.287991,94.189819,93.258704,92.230709,90.375461,89.72893,89.443267,90.846552,92.756959,91.188956,89.65996,88.610687,90.447301,89.561027,90.475561,89.482412,90.39959,89.909722,90.942005,91.554913,91.828029,90.143263,91.558455,91.743672,90.114353,89.431687,88.397585,90.556827,89.845146,89.182893,91.055427,90.195459,90.618806,90.380414,89.457063,90.849409,91.287525,91.774388,91.761511,92.054558,93.570308,94.079838,95.49288,95.169294,94.789597,93.270427,93.04198,93.37495,93.04178,93.600314,94.168744,94.412535,94.802279,94.748906,97.542257,98.101105,97.329335,96.752416,96.791193,97.887384,99.215322,98.521619,99.377473,99.409941,99.083978,98.814158,97.258738,98.92339,98.643322,97.836041
96.948835,98.324078,98.46523,99.442913,102.244557,102.85443,103.131084,104.52155,106.028902,106.205919,106.183414,107.447444,108.928404,110.668957,111.117036,109.684445,109.854712,110.7445,111.543625,110.169707,109.794928,109.751207,110.261827,111.286809,111.356869,111.593989,112.752845,111.290446,110.304933,111.590264,112.615422,111.459646,110.403324,112.814899,115.559863,116.170846,116.174743,116.685822,115.87803,114.19357,114.013391,114.24507,113.503921,113.300253,113.848593,114.640147,115.797666,117.30058,117.736751,117.970208,118.099369,116.571812,116.664947,118.136281,115.927879,117.752776,115.403112,114.973377,118.551704,117.887077,118.457065,117.944117,117.367669,117.550338,118.235555,117.058832,116.54375,115.347634,117.432096,117.870775,118.510831,116.039203,116.159774,115.417521,116.08111,116.247781,118.627831,118.604496,119.672669,120.04815,120.744203,119.427273,117.924778,117.749093,118.128516,114.636781,117.306607,119.026616,119.284548,119.515481,120.355323,123.114751,124.289755,124.427953,123.931381,123.046306,123.021271,123.55255,122.110314,119.979475
100.733287,101.740887,102.55416,102.089587,101.707003,101.790873,101.33144,101.664286,100.980943,101.116207,103.102204,103.29849,103.275185,103.966418,102.478243,103.338225,103.653356,103.539073,102.645016,101.963246,102.132228,101.682433,102.706488,103.763915,103.595298,104.501176,104.841974,103.023701,101.855707,101.922435,101.033838,101.105237,100.885741,100.940746,101.411055,101.321104,100.237587,100.767817,102.513811,102.655532,102.262607,103.130133,103.817767,103.920928,104.775154,105.664761,104.406574,103.454152,103.606341,105.208778,104.971417,104.613696,104.598575,104.298831,105.602504,102.029773,102.578554,103.094779,103.840157,103.966949,102.049008,101.582447,99.708114,99.141103,98.609439,98.644733,99.600595,99.403493,98.692216,98.597395,99.254688,99.222124,97.965576,95.82512,97.451986,98.86181,100.826108,100.555589,101.038759,101.138156,99.724106,100.240575,100.629545,101.585179,103.217982,101.052022,101.017452,100.876372,100.798214,100.455292,100.996747,101.012694,101.717263,102.183537,102.128888,102.82473,102.931194,103.040103,103.158029,101.397223
99.656989,99.992414,98.739247,97.542163,97.805672,98.339889,97.458733,98.125889,97.770301,97.074758,97.007455,97.364071,99.438143,98.946982,99.512654,99.339141,100.027139,99.850452,97.817916,97.158763,97.203966,97.714595,97.57267,98.444059,98.599969,98.848195,97.838509,98.80333,97.96707,99.266513,99.934142,99.193546,102.088201,103.179489,103.39798,106.249958,105.489926,105.657622,106.363088,108.303329,108.044349,107.60265,108.026983,107.61941,105.774675,107.687746,105.600942,105.833135,104.054177,102.340027,103.035598,103.097371,103.310283,103.608498,102.753132,103.121334,102.867252,104.065513,105.379978,106.837488,107.127488,106.536035,106.84322,106.608853,106.666484,106.387346,108.144429,109.922993,108.113984,107.4127,110.453097,110.492015,112.743995,112.931361,114.454176,115.287727,116.398605,116.744282,116.10267,114.4679,111.912017,110.760934,109.73767,111.038885,113.837085,113.315381,113.159827,111.890275,112.653326,113.577865,110.959572,111.867883,111.151578,109.913991,109.920492,109.221393,108.84439,109.556115,105.68043,105.839394
100.553759,98.806164,99.958852,100.534048,100.941302,100.514811,101.095856,100.258272,101.930186,102.171437,102.115486,103.479436,100.372092,98.346604,96.460282,96.358924,95.175097,93.111327,92.166807,92.422573,92.327668,90.40087,89.99028,88.848001,88.304877,89.237832,88.41424,89.179985,90.885967,89.684723,88.394317,87.999881,89.574544,88.753714,88.150084,87.752424,87.485995,86.415587,86.62552,86.278868,85.515262,84.800136,85.858138,87.134813,86.977848,87.623623,88.120573,88.635462,88.235192,89.422708,89.319731,88.966564,87.906105,89.081084,88.091318,88.0774,88.295066,89.310653,88.504954,88.556418,87.968673,87.705533,88.69069,88.980627,89.388964,89.668777,89.096816,88.41431,86.868682,87.278958,87.997794,89.425417,87.652208,86.593324,87.715218,87.9648,85.377873,86.099925,87.04825,86.581965,86.939589,86.656248,85.470458,86.741766,85.26795,84.407899,84.226715,84.877374,83.332958,83.615175,82.421619,82.34858,81.73957,81.144634,80.579318,79.758405,79.757443,79.478885,79.696664,80.434475
97.616239,97.398599,97.01516,96.805883,97.437695,97.587391,99.089884,99.290496,99.60624,100.02506,101.505843,100.9712,101.94163,103.100076,101.884577,102.257816,100.347967,100.256612,102.673804,102.882741,99.993381,100.619057,98.832532,98.15656,96.896824,96.880288,97.181336,98.276697,96.545857,95.386078,95.17511,94.962289,94.884198,95.193206,95.706493,96.136059,95.469582,97.362396,95.355628,95.36124,95.717986,97.800739,96.494332,95.898069,95.188772,96.707723,96.03693,95.171026,96.4286,97.576519,96.654562,93.95479,93.088657,92.127488,93.333557,93.159371,93.563323,92.174872,91.534259,91.854041,94.489257,95.377765,95.718279,95.311118,94.689076,95.201239,95.173128,94.410586,94.671528,96.07291,96.173819,95.025336,95.450781,96.733863,97.760259,96.821314,95.002899,94.099454,95.127876,95.055291,95.463316,94.858247,94.005684,93.913041,93.88759,93.902583,94.356123,93.792828,94.313969,95.899623,93.909408,93.175668,91.801429,92.180322,91.220936,92.438863,92.980479,91.197114,91.344406,92.245053
