102.079687,98.150043,97.512642,96.405503,95.970452,98.636457,97.32667,97.317579,95.340448,96.050156,96.958356,102.969786,102.730407,100.861628,100.056541,102.1008,102.117569,103.894518,102.634987,100.466548,104.254004,102.033996,104.158591,102.31031,100.751485,99.683789,95.904096,96.01243,94.049813,93.791445,93.80524,96.15339,98.774586,97.937519,99.256361,101.482391,101.756479,100.122643,101.567579,102.886685,104.03038,103.992235,105.093211,106.403308,99.802281,97.672177,98.09984,99.753515,101.063251,102.468179,102.852289,101.528074,106.068325,102.142665,99.119025,97.563034,95.822395,93.112438,92.893718,93.232424,92.157827,91.569285,87.948846,89.056938,87.971671,91.571955,90.133474,89.828102,91.703842,97.871411,101.146663,101.318355,102.530613,100.175058,100.198921,98.472706,99.231941,102.347226,100.944641,102.009278
98.161414,94.513188,95.551744,94.06133,96.123877,97.787113,96.552004,94.29622,93.731138,96.204115,92.059494,93.284843,94.311249,90.427141,91.998392,91.423733,90.508079,88.748538,86.345278,82.489493,81.77219,82.84621,82.821295,85.021525,86.587039,89.285132,85.964407,85.314065,86.070715,88.171714,86.779284,89.910842,91.288548,90.407149,93.194551,91.062419,90.035994,89.456318,91.553055,92.117696,89.09301,85.217207,86.356406,84.447961,84.821055,86.445982,88.316857,87.082055,87.714002,83.475469,87.319433,89.863621,89.498468,85.638717,87.832989,89.677404,93.00505,94.776235,95.758793,95.571127,94.49281,93.04231,95.927836,94.670553,97.08599,96.831096,97.43135,101.657666,98.997337,96.865517,96.226431,100.116981,99.752823,100.622621,100.194288,103.532906,106.050433,108.191927,105.194354,107.01275
101.23471,99.442534,98.038208,97.742586,98.477664,94.836258,94.113857,91.009242,92.765136,89.369545,86.732727,89.099448,90.238891,93.18003,92.08729,93.95191,93.448513,91.331166,94.791872,95.185163,96.585268,98.79492,99.131353,100.400054,100.691211,98.544278,98.690502,102.218107,105.488939,106.669836,104.501331,108.885646,106.594116,107.381196,110.684495,107.115153,109.930587,107.965968,110.139841,115.402416,117.774292,118.93049,120.528589,118.836712,119.265655,121.736646,124.572426,121.494581,127.353929,131.266192,124.051581,123.749487,125.153257,125.466874,129.059405,125.973689,126.346196,125.677158,126.145369,128.254678,132.540238,125.287575,125.472247,122.190002,127.297172,131.872748,131.382917,128.173876,129.696339,128.032324,124.931385,125.510223,125.262194,127.427619,133.534418,133.405343,134.645063,137.350344,138.453331,136.839215
102.148832,105.770113,103.75333,107.809056,105.167359,105.607526,107.835734,111.435673,110.320758,107.737049,107.640231,107.846897,110.836599,115.823067,121.768211,119.066693,124.674703,126.073345,125.228811,121.549519,119.306194,121.812453,128.999977,132.780125,140.284068,137.68457,137.965212,134.70494,131.936748,136.391462,137.207066,137.029552,136.039721,131.592489,128.904793,130.755412,134.642689,133.076138,133.172535,136.580266,131.849844,131.255941,129.581494,131.13442,132.467424,134.343822,133.181466,134.708836,136.357938,132.583389,135.596408,140.182064,139.00362,142.684314,138.221043,139.314176,142.777031,140.986422,144.090925,151.014174,151.11245,153.51796,152.401934,152.046144,160.307899,158.403493,156.550092,161.219962,157.000699,156.788383,152.635354,150.152433,154.595504,158.153888,163.547424,157.629554,158.942077,162.667784,154.547487,153.183457
100.58595,102.111294,102.646493,101.526253,105.478201,101.589672,100.959873,103.12513,99.468701,105.518643,105.306694,104.941941,103.403228,102.807417,103.302186,100.748046,100.635868,98.408074,99.469948,96.417433,98.425681,96.315818,98.635704,99.590729,96.506106,98.000174,99.131009,98.011445,96.327577,99.603343,100.771826,101.09962,99.103545,100.243986,101.395772,99.15689,98.778533,98.860525,98.563365,99.62594,97.250432,97.4623,95.453144,94.074497,96.151947,99.488012,102.11439,100.286538,100.542321,100.151473,101.771425,101.627679,103.525241,103.369738,107.936106,107.679197,110.807387,108.384985,109.156151,107.235109,104.90147,104.363559,107.340508,108.964422,109.225507,108.23417,110.063375,107.706627,110.344526,114.173285,115.169419,107.222493,107.43485,106.858898,101.184985,101.493264,99.815916,99.803277,103.04337,105.649491
97.958307,97.109828,98.362258,99.374624,99.895319,100.665647,100.795424,102.532011,105.286033,103.382191,106.566852,103.116129,100.725112,97.833517,96.238305,96.705202,96.149392,95.39416,95.670038,96.432691,96.517772,96.202808,94.058777,93.109704,91.887462,93.699742,93.269061,94.992187,93.416064,92.70011,92.894852,93.609553,91.795883,88.657152,89.649105,90.72192,94.03778,95.128266,93.777778,90.740719,89.869059,92.852815,93.006085,92.251213,91.798342,91.681905,93.118185,91.190564,92.979351,87.18761,85.097583,88.93651,85.200891,84.875163,86.245526,85.751896,84.99911,85.585133,86.520387,88.379006,91.354609,92.390275,94.336686,96.488593,100.368092,101.851873,102.634069,103.108193,103.220354,102.595158,103.423143,100.990796,99.351343,98.159622,98.908996,99.649579,98.260999,96.211022,94.938991,88.118789
99.584992,98.773065,99.653852,101.735346,100.699201,100.673317,101.377106,103.051733,103.129098,101.860185,103.879628,102.25734,101.81808,107.178247,108.783205,107.976613,107.374285,104.931532,110.109021,112.558191,112.720729,113.442482,117.000269,121.824921,119.092651,119.515175,119.787954,119.542631,120.529381,126.304467,120.984008,120.778365,118.846574,117.386344,121.954674,117.488528,115.189595,117.174012,117.666955,116.374977,114.647799,114.307845,115.434527,115.340785,118.990466,120.20072,121.969761,126.500963,126.226266,128.628417,130.375505,131.446895,128.283335,122.134276,118.677043,126.312348,131.582068,131.519416,134.9196,134.82981,136.755477,139.263618,141.654568,142.29627,141.874984,146.763857,143.805121,148.250328,147.949515,148.78984,150.036899,144.862589,143.222442,145.278147,147.050507,145.784396,149.483813,150.10479,147.069231,153.822034
98.468693,98.188908,99.0854,99.353372,98.899513,95.571547,95.244963,94.558233,96.973255,95.740189,99.696015,99.013916,97.069184,100.587985,102.045977,98.900706,99.415851,98.763403,101.379292,102.757489,102.901109,102.699856,101.237809,102.448477,98.573004,99.170197,99.954862,107.061249,102.970093,106.480416,106.077404,105.619473,104.356714,103.170651,102.297378,101.018604,98.852726,100.662652,100.179749,99.632083,97.6015,102.948439,101.588731,101.809586,105.75483,109.527358,106.40638,107.774048,107.229389,110.939907,113.423679,114.723023,114.945988,117.214381,112.456626,112.487795,109.651884,107.347145,105.911541,108.549255,108.869434,111.996904,110.913622,108.396873,107.974506,111.540695,110.84412,111.035088,113.400831,108.456008,111.089319,107.536919,104.405587,101.966954,102.18619,100.132223,98.689747,95.620988,95.563051,96.76712
100.89534,98.999175,100.356825,99.639367,103.920888,106.306842,107.196892,110.692521,108.088565,106.248746,104.16469,103.285382,105.252637,104.895284,107.57772,103.632074,104.941283,104.491395,101.496285,104.534995,102.978838,103.345248,105.211409,105.951901,107.140212,109.912207,109.817959,113.151386,112.377974,115.849767,116.72236,115.17389,118.350653,118.593812,120.005544,124.327856,122.547723,122.424629,122.415074,120.598038,117.1922,119.412175,120.012873,120.034569,116.440463,118.189826,120.200898,122.46352,125.054036,125.0948,128.609601,127.799626,132.695939,136.259031,135.504282,140.513549,136.126399,137.650844,138.005391,134.971005,132.677135,132.188984,130.781419,131.256509,129.193021,127.244321,129.278063,132.468452,136.006812,132.265827,137.14941,138.468488,134.228085,141.42528,143.25831,154.795912,163.816813,159.675448,154.612733,159.371093
104.700838,106.057318,107.502356,109.398159,108.589989,105.923041,112.322929,111.449522,112.414839,108.468645,109.340318,107.962108,111.844428,111.680967,108.604782,107.437453,104.2307,101.152153,100.776664,100.811175,101.34755,100.546262,102.85398,101.888362,103.956332,102.869274,103.392012,105.386106,104.76728,103.050485,105.167384,106.889075,107.263423,107.324566,105.990974,106.427865,105.73379,106.306924,104.141206,104.086138,103.995466,104.977671,105.531618,106.571535,103.269257,109.894161,106.428057,107.708063,107.125155,103.395603,102.200294,104.169332,100.837809,99.655754,101.452516,101.750258,103.087198,103.205751,98.798999,100.618478,100.788837,102.795341,101.10753,96.818662,95.325899,94.05418,97.901343,95.388873,92.25086,89.502593,92.519562,93.171854,92.520695,91.736249,90.902475,88.69126,89.841902,88.787955,87.553486,85.153716
