100.504066,98.558001,97.582787,99.171528,99.361509,97.2562,97.987852,101.556939,100.553515,99.893834,101.67889,102.015459,101.130221,102.186739,101.422842,101.076678,99.44858,97.419345,96.831454,96.172913,95.98248,99.003482,98.733343,100.501993,101.009571,100.52192,101.505691,101.844281,103.5935,99.474832,99.406217,99.419851,100.125614,101.12735,100.521476,100.704227,97.832083,97.103628,95.125197,95.583678,95.594063,92.455132,92.001809,94.56464,93.195538,94.615506,98.952894,100.07758,99.746641,99.423095
99.727061,101.589341,105.892144,105.760851,108.20211,108.79309,105.815899,107.074471,112.722977,115.944951,114.744193,113.282206,114.350779,114.436129,113.249588,111.73225,110.131352,113.15872,111.909322,114.045503,111.629839,110.671313,111.372863,112.92289,111.705838,113.846011,114.140604,115.609309,116.242078,114.659949,116.196738,115.919999,117.895846,120.525364,121.823854,120.912643,123.37154,122.891937,123.868634,122.963727,120.63425,121.954174,123.623643,123.268316,123.436234,121.865361,122.799685,122.66346,122.725866,124.900759
99.884875,102.185435,103.391276,103.393619,102.72829,103.860329,105.448109,103.952907,102.301992,104.495537,103.133488,102.130007,102.389605,100.850669,100.006876,101.167088,103.880725,104.387376,106.333736,107.544116,107.955646,107.351135,102.776843,106.385561,109.925234,110.397132,109.375143,112.362935,114.140344,113.518612,113.962265,116.344506,116.877102,117.103203,115.273793,114.955668,114.44275,116.79423,117.178194,118.666912,117.460646,118.019109,117.206741,115.601043,115.601447,116.524902,118.722334,117.873157,118.149661,119.868525
101.99315,102.264242,101.405712,101.784706,101.400335,100.513992,99.909829,100.94199,100.262145,99.981769,102.50747,102.362269,101.601276,99.34007,100.340235,97.906224,100.211858,99.771654,98.864156,98.385743,99.428719,98.628705,95.161115,94.649367,95.999891,93.592614,92.709465,94.094033,93.978667,92.76499,92.177378,91.512797,90.203384,90.955717,92.825782,92.213157,93.488258,91.838698,93.256971,92.42343,94.174633,97.342511,97.197642,99.016493,101.284285,100.733486,99.901662,98.46306,97.975216,94.593897
98.765772,99.160539,100.178336,99.005334,99.009957,98.580022,100.545714,98.12908,96.230647,97.301161,98.42343,96.349726,97.154658,94.928791,94.586808,94.189819,92.230709,89.72893,90.846552,91.188956,88.610687,89.561027,89.482412,89.909722,91.554913,90.143263,91.743672,89.431687,90.556827,89.182893,90.195459,90.380414,90.849409,91.774388,92.054558,94.079838,95.169294,93.270427,93.37495,93.600314,94.412535,94.748906,98.101105,96.752416,97.887384,98.521619,99.409941,98.814158,98.92339,97.836041
98.324078,99.442913,102.85443,104.52155,106.205919,107.447444,110.668957,109.684445,110.7445,110.169707,109.751207,111.286809,111.593989,111.290446,111.590264,111.459646,112.814899,116.170846,116.685822,114.19357,114.24507,113.300253,114.640147,117.30058,117.970208,116.571812,118.136281,117.752776,114.973377,117.887077,117.944117,117.550338,117.058832,115.347634,117.870775,116.039203,115.417521,116.247781,118.604496,120.04815,119.427273,117.749093,114.636781,119.026616,119.515481,123.114751,124.427953,123.046306,123.55255,119.979475
101.740887,102.089587,101.790873,101.664286,101.116207,103.29849,103.966418,103.338225,103.539073,101.963246,101.682433,103.763915,104.501176,103.023701,101.922435,101.105237,100.940746,101.321104,100.767817,102.655532,103.130133,103.920928,105.664761,103.454152,105.208778,104.613696,104.298831,102.029773,103.094779,103.966949,101.582447,99.141103,98.644733,99.403493,98.597395,99.222124,95.82512,98.86181,100.555589,101.138156,100.240575,101.585179,101.052022,100.876372,100.455292,101.012694,102.183537,102.82473,103.040103,101.397223
99.992414,97.542163,98.339889,98.125889,97.074758,97.364071,98.946982,99.339141,99.850452,97.158763,97.714595,98.444059,98.848195,98.80333,99.266513,99.193546,103.179489,106.249958,105.657622,108.303329,107.60265,107.61941,107.687746,105.833135,102.340027,103.097371,103.608498,103.121334,104.065513,106.837488,106.536035,106.608853,106.387346,109.922993,107.4127,110.492015,112.931361,115.287727,116.744282,114.4679,110.760934,111.038885,113.315381,111.890275,113.577865,111.867883,109.913991,109.221393,109.556115,105.839394
98.806164,100.534048,100.514811,100.258272,102.171437,103.479436,98.346604,96.358924,93.111327,92.422573,90.40087,88.848001,89.237832,89.179985,89.684723,87.999881,88.753714,87.752424,86.415587,86.278868,84.800136,87.134813,87.623623,88.635462,89.422708,88.966564,89.081084,88.0774,89.310653,88.556418,87.705533,88.980627,89.668777,88.41431,87.278958,89.425417,86.593324,87.9648,86.099925,86.581965,86.656248,86.741766,84.407899,84.877374,83.615175,82.34858,81.144634,79.758405,79.478885,80.434475
97.398599,96.805883,97.587391,99.290496,100.02506,100.9712,103.100076,102.257816,100.256612,102.882741,100.619057,98.15656,96.880288,98.276697,95.386078,94.962289,95.193206,96.136059,97.362396,95.36124,97.800739,95.898069,96.707723,95.171026,97.576519,93.95479,92.127488,93.159371,92.174872,91.854041,95.377765,95.311118,95.201239,94.410586,96.07291,95.025336,96.733863,96.821314,94.099454,95.055291,94.858247,93.913041,93.902583,93.792828,95.899623,93.175668,92.180322,92.438863,91.197114,92.245053
100.388463,99.880235,99.848704,101.351475,101.297543,103.174303,104.042173,103.13281,103.843176,102.571595,102.821112,101.158922,101.880088,104.430978,108.228453,106.408562,107.21603,108.32768,107.843377,111.746149,108.720097,106.844988,105.882308,104.313603,104.068278,103.957221,103.696302,105.582502,103.394105,104.743453,106.306358,108.213366,108.625757,106.992664,105.856173,107.20102,107.191741,107.996634,107.426792,105.835675,107.299326,108.130917,107.511292,106.945199,106.145783,106.402107,108.990604,110.354846,111.160015,111.556658
97.187429,98.852509,99.34034,98.354462,98.226339,98.152976,98.38611,98.309834,97.644565,98.319024,99.452946,99.594545,102.505012,101.75289,100.322686,100.425754,102.796695,104.597208,103.188572,102.65975,104.468854,102.171705,103.220872,101.512592,100.366315,100.639904,100.446987,99.40851,97.335744,94.623925,92.310697,92.311604,92.20542,93.603249,94.677591,96.996113,97.503537,96.880895,96.851205,95.096311,91.993541,95.0483,97.268493,99.067427,99.764911,97.483468,97.095457,97.882475,98.444093,101.88496
99.608196,100.46177,101.000777,100.512154,99.764214,97.594724,97.912535,97.4713,99.604409,100.187319,98.355832,98.204442,98.652437,99.535735,98.928883,97.886605,96.377607,96.330794,92.590505,91.138714,89.411913,87.473383,87.79583,86.081347,86.562863,86.18081,89.683417,89.657639,90.861429,91.426925,91.792291,90.749245,90.264373,88.299804,87.208788,86.97411,86.83621,86.091628,88.113581,87.790278,87.909522,88.804056,88.385625,87.492489,88.008823,88.778661,88.617235,89.150361,90.183535,87.5663
101.904868,101.854913,102.622877,104.221579,102.8713,102.271798,104.351732,105.69426,105.749822,107.06755,106.051838,104.510625,105.517685,105.007024,101.15384,98.884831,99.424418,100.09993,95.870227,96.07285,95.050476,93.518028,91.550011,95.213969,93.775695,93.267913,89.702598,90.948374,90.475453,88.706052,90.408386,90.659704,92.160283,93.376852,96.809656,100.297243,101.407122,100.774515,99.214485,96.520483,96.698589,96.6352,96.568921,95.950458,95.939498,93.777034,95.298871,94.418416,94.90993,95.708702
98.08232,96.269197,95.30542,97.233091,98.676656,97.952415,99.320962,99.118098,97.837687,99.914173,98.502181,96.507364,96.390053,97.114965,100.42021,96.381468,98.027356,98.39205,98.27276,97.401671,97.279151,97.445057,95.618293,98.123443,99.304712,99.903254,97.93683,96.106852,97.615548,96.87866,99.835637,97.673431,97.775059,97.260639,98.717063,98.599724,97.318283,95.029938,95.057212,95.791206,97.285835,98.130262,96.589937,97.240013,95.963307,96.265511,97.759498,98.244502,97.300832,96.08847
98.741067,98.688118,98.756296,99.060651,100.354793,98.90295,98.245481,96.411928,97.493762,97.634615,98.170062,97.702577,100.92886,102.184109,102.537171,101.95975,100.769416,100.559252,100.300828,100.966318,98.938741,98.50607,98.019502,100.186065,102.322828,100.475576,103.328198,103.288256,105.431243,106.765954,105.011284,106.555943,108.421671,107.295121,108.989792,110.058279,110.164465,112.242386,109.064173,108.185812,110.827266,111.878191,112.748611,112.934975,118.09096,116.521258,111.603133,107.527178,106.757254,107.412991
99.230448,102.77695,106.168556,103.483839,102.848567,101.936979,103.346388,103.759317,101.200938,102.376181,104.426356,103.956488,103.954392,104.529625,107.613172,105.376071,107.079171,105.082184,105.397156,103.900788,101.336041,102.243462,101.354688,100.516399,99.812562,97.564407,96.638352,96.890468,96.670498,96.878095,95.871514,94.491079,92.482936,93.383517,92.707856,91.776032,91.735693,90.893647,91.528763,92.980135,94.101082,93.037741,94.133673,94.844729,95.280547,96.104209,95.747149,93.536834,94.059247,96.70802
