99.979843,102.079687,100.917446,98.150043,97.581256,97.512642,97.089682,96.405503,95.836869,95.970452,97.099775,98.636457,97.659268,97.32667,98.994915,97.317579,97.185395,95.340448,94.938333,96.050156,96.635627,96.958356,100.780681,102.969786,103.620567,102.730407,101.202835,100.861628,98.254988,100.056541,101.055782,102.1008,103.26412,102.117569,104.968017,103.894518,102.78747,102.634987,102.331108,100.466548,101.503146,104.254004,103.425435,102.033996,102.905386,104.158591,103.511307,102.31031,100.275595,100.751485,99.439411,99.683789,97.096988,95.904096,97.863034,96.01243,94.906559,94.049813,94.022384,93.791445,93.493962,93.80524,93.486225,96.15339,95.082585,98.774586,97.800159,97.937519,98.322665,99.256361,99.203325,101.482391,102.003166,101.756479,102.415197,100.122643,101.730804,101.567579,104.196302,102.886685,103.35659,104.03038,104.089072,103.992235,104.261445,105.093211,107.196639,106.403308,103.97772,99.802281,99.388712,97.672177,99.704973,98.09984,100.809564,99.753515,100.221556,101.063251,101.033416,102.468179,100.697915,102.852289,100.567153,101.528074,101.790348,106.068325,104.269772,102.142665,98.832803,99.119025,97.073082,97.563034,97.244207,95.822395,93.656223,93.112438,92.420749,92.893718,92.912434,93.232424,91.672557,92.157827,93.273116,91.569285,91.235708,87.948846,87.948086,89.056938,87.209274,87.971671,90.342192,91.571955,91.072124,90.133474,89.263141,89.828102,91.481642,91.703842,95.137658,97.871411,99.289952,101.146663,100.231053,101.318355,103.147883,102.530613,100.751442,100.175058,99.716844,100.198921,100.393743,98.472706,98.803858,99.231941,98.33688,102.347226,102.100732,100.944641,102.38624,102.009278
99.938247,98.161414,95.438256,94.513188,95.138167,95.551744,90.670873,94.06133,93.98091,96.123877,97.642277,97.787113,95.832235,96.552004,95.355844,94.29622,94.422213,93.731138,95.5443,96.204115,94.132638,92.059494,91.592997,93.284843,94.655494,94.311249,91.208899,90.427141,91.535102,91.998392,91.634514,91.423733,89.750487,90.508079,89.775284,88.748538,88.193284,86.345278,84.32341,82.489493,82.722153,81.77219,81.74581,82.84621,81.502322,82.821295,83.600127,85.021525,84.785236,86.587039,87.551494,89.285132,87.338942,85.964407,84.509854,85.314065,84.923033,86.070715,86.441532,88.171714,85.02816,86.779284,87.041111,89.910842,89.174624,91.288548,92.087369,90.407149,92.070994,93.194551,92.844566,91.062419,90.162888,90.035994,89.787229,89.456318,90.399469,91.553055,92.01049,92.117696,89.513379,89.09301,87.49764,85.217207,84.340475,86.356406,84.994457,84.447961,84.784901,84.821055,86.551118,86.445982,87.765216,88.316857,87.255668,87.082055,88.485212,87.714002,85.8905,83.475469,85.259581,87.319433,90.796113,89.863621,90.305617,89.498468,87.437439,85.638717,86.760751,87.832989,88.285273,89.677404,91.793317,93.00505,92.740998,94.776235,96.668806,95.758793,96.075829,95.571127,95.719633,94.49281,94.171239,93.04231,94.901557,95.927836,94.086573,94.670553,95.997577,97.08599,95.751746,96.831096,95.893517,97.43135,98.378019,101.657666,102.153619,98.997337,98.252584,96.865517,94.074106,96.226431,98.062184,100.116981,100.013782,99.752823,101.576084,100.622621,97.348037,100.194288,102.430557,103.532906,103.427549,106.050433,107.912598,108.191927,105.986141,105.194354,104.383711,107.01275
102.140325,101.23471,100.35259,99.442534,99.994656,98.038208,97.872668,97.742586,99.741729,98.477664,93.830529,94.836258,93.738562,94.113857,92.43414,91.009242,91.426545,92.765136,91.555516,89.369545,86.173569,86.732727,88.396659,89.099448,88.174837,90.238891,91.537651,93.18003,92.14644,92.08729,92.330795,93.95191,94.779309,93.448513,92.029597,91.331166,92.51522,94.791872,96.596623,95.185163,94.291424,96.585268,97.908543,98.79492,98.417077,99.131353,99.722672,100.400054,100.309409,100.691211,99.084241,98.544278,100.709132,98.690502,99.655159,102.218107,103.888151,105.488939,104.536571,106.669836,104.554348,104.501331,107.122598,108.885646,110.017762,106.594116,106.524346,107.381196,110.13614,110.684495,108.404216,107.115153,107.698096,109.930587,106.804432,107.965968,109.638538,110.139841,112.857465,115.402416,117.68497,117.774292,119.122772,118.93049,118.694187,120.528589,119.085141,118.836712,117.327693,119.265655,118.31773,121.736646,121.950167,124.572426,126.127664,121.494581,123.782185,127.353929,130.052778,131.266192,126.30086,124.051581,126.805804,123.749487,122.49124,125.153257,124.976004,125.466874,128.732112,129.059405,127.322639,125.973689,127.469698,126.346196,126.540858,125.677158,127.080954,126.145369,130.4308,128.254678,130.210009,132.540238,128.014811,125.287575,124.952081,125.472247,122.969296,122.190002,123.508767,127.297172,129.093096,131.872748,132.14617,131.382917,128.629139,128.173876,129.560212,129.696339,129.795354,128.032324,126.399009,124.931385,124.430162,125.510223,125.32801,125.262194,125.126995,127.427619,129.352553,133.534418,132.373703,133.405343,133.674538,134.645063,136.804515,137.350344,137.38794,138.453331,140.358371,136.839215
102.054563,102.148832,104.739373,105.770113,104.729982,103.75333,104.071418,107.809056,106.375343,105.167359,104.98515,105.607526,107.507117,107.835734,110.51272,111.435673,111.227655,110.320758,109.8525,107.737049,106.895729,107.640231,107.243967,107.846897,111.65231,110.836599,113.142004,115.823067,119.298966,121.768211,120.971632,119.066693,122.078611,124.674703,123.99848,126.073345,127.310583,125.228811,124.058021,121.549519,119.263648,119.306194,119.878198,121.812453,124.092489,128.999977,133.433801,132.780125,137.565848,140.284068,135.94648,137.68457,137.759688,137.965212,138.081715,134.70494,133.465915,131.936748,136.992745,136.391462,136.033194,137.207066,137.114887,137.029552,134.735094,136.039721,132.250433,131.592489,132.99257,128.904793,128.309138,130.755412,132.729391,134.642689,133.958843,133.076138,132.058124,133.172535,135.842217,136.580266,134.294587,131.849844,131.539925,131.255941,129.745117,129.581494,129.825612,131.13442,131.069127,132.467424,136.483416,134.343822,133.347663,133.181466,131.827036,134.708836,135.726353,136.357938,132.819769,132.583389,137.015777,135.596408,140.757118,140.182064,139.909717,139.00362,141.575839,142.684314,140.979651,138.221043,136.460599,139.314176,141.547379,142.777031,143.354147,140.986422,139.610207,144.090925,145.297799,151.014174,150.662736,151.11245,153.535144,153.51796,154.039936,152.401934,153.612182,152.046144,157.190013,160.307899,157.593238,158.403493,156.24641,156.550092,158.921284,161.219962,158.795041,157.000699,158.818743,156.788383,153.687505,152.635354,151.612923,150.152433,152.343005,154.595504,157.404879,158.153888,158.39497,163.547424,158.287994,157.629554,159.473788,158.942077,158.047944,162.667784,159.48433,154.547487,154.751327,153.183457
102.286854,100.58595,101.677979,102.111294,100.774575,102.646493,102.228119,101.526253,102.412761,105.478201,104.677154,101.589672,99.429685,100.959873,101.088439,103.12513,102.253928,99.468701,102.734377,105.518643,105.221386,105.306694,104.181164,104.941941,105.943352,103.403228,102.591478,102.807417,104.575153,103.302186,101.551978,100.748046,101.067978,100.635868,99.678631,98.408074,100.136101,99.469948,97.843757,96.417433,99.123087,98.425681,96.877945,96.315818,97.635824,98.635704,98.734289,99.590729,97.877834,96.506106,98.436439,98.000174,97.472378,99.131009,98.533513,98.011445,96.132833,96.327577,98.111573,99.603343,100.043862,100.771826,100.969437,101.09962,102.591483,99.103545,99.243556,100.243986,99.503238,101.395772,98.897503,99.15689,99.824751,98.778533,97.761243,98.860525,98.907743,98.563365,99.186753,99.62594,98.382557,97.250432,98.219913,97.4623,96.799255,95.453144,93.900664,94.074497,96.216686,96.151947,96.384718,99.488012,101.724484,102.11439,100.521522,100.286538,99.937357,100.542321,99.038867,100.151473,102.544511,101.771425,102.749748,101.627679,103.211237,103.525241,103.599761,103.369738,104.953357,107.936106,106.12932,107.679197,108.462873,110.807387,112.211538,108.384985,106.925722,109.156151,108.18529,107.235109,103.594775,104.90147,104.646718,104.363559,103.585029,107.340508,106.635149,108.964422,110.689456,109.225507,109.129835,108.23417,109.858926,110.063375,109.316222,107.706627,109.825611,110.344526,109.942064,114.173285,114.996879,115.169419,111.497465,107.222493,107.829736,107.43485,105.935826,106.858898,104.623521,101.184985,101.468943,101.493264,101.104632,99.815916,100.218184,99.803277,102.126234,103.04337,105.154062,105.649491
99.731473,97.958307,98.169287,97.109828,99.752484,98.362258,100.233308,99.374624,100.413754,99.895319,99.532133,100.665647,100.865282,100.795424,100.871343,102.532011,103.102758,105.286033,104.742517,103.382191,104.242962,106.566852,105.669769,103.116129,104.063719,100.725112,99.603167,97.833517,98.470095,96.238305,95.606192,96.705202,96.928421,96.149392,96.724887,95.39416,95.053483,95.670038,96.109986,96.432691,96.768371,96.517772,96.123937,96.202808,96.456117,94.058777,95.143536,93.109704,93.384666,91.887462,92.982341,93.699742,92.917541,93.269061,94.773426,94.992187,93.960989,93.416064,92.582531,92.70011,91.905575,92.894852,93.498623,93.609553,94.897476,91.795883,89.890042,88.657152,89.986082,89.649105,89.357501,90.72192,90.935125,94.03778,96.972153,95.128266,93.907607,93.777778,93.265314,90.740719,92.141416,89.869059,90.054734,92.852815,91.301626,93.006085,92.519864,92.251213,93.09716,91.798342,91.095646,91.681905,93.541829,93.118185,93.190955,91.190564,91.915398,92.979351,91.166421,87.18761,88.892797,85.097583,88.338521,88.93651,86.884987,85.200891,84.62477,84.875163,85.15194,86.245526,85.908922,85.751896,86.413722,84.99911,85.901174,85.585133,85.439628,86.520387,86.729151,88.379006,87.998347,91.354609,92.040924,92.390275,93.151233,94.336686,97.140022,96.488593,98.791929,100.368092,102.90729,101.851873,102.559385,102.634069,104.033985,103.108193,104.039675,103.220354,104.767077,102.595158,103.550558,103.423143,103.041611,100.990796,99.638378,99.351343,97.294117,98.159622,97.459334,98.908996,100.521879,99.649579,98.541336,98.260999,98.927493,96.211022,94.926221,94.938991,91.971673,88.118789
100.209607,99.584992,100.026551,98.773065,98.974786,99.653852,99.335211,101.735346,101.898086,100.699201,100.680356,100.673317,100.870852,101.377106,103.032263,103.051733,103.991486,103.129098,102.520228,101.860185,104.131575,103.879628,103.249588,102.25734,104.110341,101.81808,106.05562,107.178247,107.742137,108.783205,104.147317,107.976613,109.558123,107.374285,105.075797,104.931532,108.167439,110.109021,110.556852,112.558191,112.2898,112.720729,112.356666,113.442482,113.253914,117.000269,120.200958,121.824921,119.481193,119.092651,118.49684,119.515175,117.865742,119.787954,118.187868,119.542631,119.229547,120.529381,122.602401,126.304467,123.836029,120.984008,119.876309,120.778365,118.862045,118.846574,117.436951,117.386344,120.453115,121.954674,118.612094,117.488528,119.187786,115.189595,116.045325,117.174012,118.99824,117.666955,117.729792,116.374977,117.12189,114.647799,113.427982,114.307845,112.985153,115.434527,114.037069,115.340785,116.149825,118.990466,120.895675,120.20072,119.952566,121.969761,124.082509,126.500963,126.049528,126.226266,128.121738,128.628417,128.924266,130.375505,129.531452,131.446895,129.162121,128.283335,124.244188,122.134276,118.807935,118.677043,122.576289,126.312348,127.983435,131.582068,133.869057,131.519416,132.225305,134.9196,134.53796,134.82981,132.751933,136.755477,139.555046,139.263618,140.989207,141.654568,143.2165,142.29627,142.871977,141.874984,145.481477,146.763857,142.891542,143.805121,145.188122,148.250328,145.837847,147.949515,149.488653,148.78984,149.142738,150.036899,149.173307,144.862589,145.953951,143.222442,144.043515,145.278147,146.499782,147.050507,144.169436,145.784396,148.256639,149.483813,152.210792,150.10479,150.390383,147.069231,150.477664,153.822034
99.17599,98.468693,98.234053,98.188908,97.794211,99.0854,98.833278,99.353372,97.906815,98.899513,97.594272,95.571547,95.222806,95.244963,95.595488,94.558233,96.330411,96.973255,95.189725,95.740189,100.253875,99.696015,100.298986,99.013916,98.758037,97.069184,99.449167,100.587985,101.840458,102.045977,100.938491,98.900706,100.955856,99.415851,100.544367,98.763403,100.988107,101.379292,100.726763,102.757489,102.422736,102.901109,102.080283,102.699856,101.772648,101.237809,101.101741,102.448477,100.890659,98.573004,99.226109,99.170197,100.796951,99.954862,102.111148,107.061249,104.207438,102.970093,103.470785,106.480416,106.985571,106.077404,106.38585,105.619473,104.68127,104.356714,102.472311,103.170651,104.598693,102.297378,101.337394,101.018604,99.076413,98.852726,100.355706,100.662652,101.090494,100.179749,100.673007,99.632083,98.160588,97.6015,99.631981,102.948439,102.52923,101.588731,102.908618,101.809586,105.086642,105.75483,106.345612,109.527358,107.752113,106.40638,105.491713,107.774048,107.019678,107.229389,108.203555,110.939907,110.794829,113.423679,113.873269,114.723023,116.555596,114.945988,117.903842,117.214381,113.558925,112.456626,111.921048,112.487795,109.357093,109.651884,107.057701,107.347145,105.327438,105.911541,107.053219,108.549255,110.122057,108.869434,110.114343,111.996904,110.94053,110.913622,110.311395,108.396873,109.120909,107.974506,110.207185,111.540695,112.407515,110.84412,110.721266,111.035088,111.118663,113.400831,110.677842,108.456008,109.155718,111.089319,111.706394,107.536919,103.559903,104.405587,100.78023,101.966954,103.85333,102.18619,99.087531,100.132223,99.517129,98.689747,96.860919,95.620988,93.427439,95.563051,95.77719,96.76712
100.999683,100.89534,99.315626,98.999175,99.500003,100.356825,100.72376,99.639367,101.749769,103.920888,105.441778,106.306842,106.071923,107.196892,109.484471,110.692521,109.948129,108.088565,109.784401,106.248746,105.989484,104.16469,103.470466,103.285382,104.857809,105.252637,105.626826,104.895284,104.759935,107.57772,104.223498,103.632074,104.195237,104.941283,105.028228,104.491395,103.610594,101.496285,103.694318,104.534995,104.643493,102.978838,102.050273,103.345248,104.877332,105.211409,106.396361,105.951901,104.982371,107.140212,111.435073,109.912207,110.555207,109.817959,113.230168,113.151386,114.973099,112.377974,114.346021,115.849767,117.90443,116.72236,114.214631,115.17389,117.217999,118.350653,116.1697,118.593812,120.182727,120.005544,122.040205,124.327856,124.068288,122.547723,122.713675,122.424629,121.405753,122.415074,120.845086,120.598038,121.339605,117.1922,116.679256,119.412175,118.320494,120.012873,116.224787,120.034569,114.966892,116.440463,117.298487,118.189826,119.035769,120.200898,119.782151,122.46352,123.75741,125.054036,123.070043,125.0948,126.469723,128.609601,128.019189,127.799626,131.276512,132.695939,132.324047,136.259031,137.369776,135.504282,139.330731,140.513549,140.359658,136.126399,137.115865,137.650844,140.305263,138.005391,136.929657,134.971005,133.651566,132.677135,128.734604,132.188984,130.315496,130.781419,130.828466,131.256509,132.455522,129.193021,126.88094,127.244321,126.572957,129.278063,128.500492,132.468452,136.068043,136.006812,135.523311,132.265827,134.358979,137.14941,138.313055,138.468488,138.514343,134.228085,135.826687,141.42528,142.53796,143.25831,146.767807,154.795912,158.364592,163.816813,162.606653,159.675448,157.696707,154.612733,156.17571,159.371093
102.71982,104.700838,105.341009,106.057318,108.162827,107.502356,109.522597,109.398159,108.671721,108.589989,105.645827,105.923041,108.869247,112.322929,110.910381,111.449522,112.013029,112.414839,111.219073,108.468645,105.818846,109.340318,108.691183,107.962108,111.284856,111.844428,108.681489,111.680967,108.320845,108.604782,107.118859,107.437453,105.545735,104.2307,104.161959,101.152153,102.296583,100.776664,99.679693,100.811175,100.684493,101.34755,101.600889,100.546262,101.962574,102.85398,103.428633,101.888362,101.470688,103.956332,103.475133,102.869274,102.059179,103.392012,104.47988,105.386106,104.833096,104.76728,103.796369,103.050485,103.184416,105.167384,106.735202,106.889075,108.67844,107.263423,108.504095,107.324566,105.702505,105.990974,105.559034,106.427865,106.366599,105.73379,105.744251,106.306924,105.117935,104.141206,105.861626,104.086138,103.062375,103.995466,101.810471,104.977671,105.382461,105.531618,103.756393,106.571535,106.170055,103.269257,104.72974,109.894161,107.95192,106.428057,105.292274,107.708063,106.630325,107.125155,106.322564,103.395603,102.533999,102.200294,103.207554,104.169332,104.0517,100.837809,99.393592,99.655754,99.772037,101.452516,103.867218,101.750258,101.867321,103.087198,101.642297,103.205751,101.460217,98.798999,99.652573,100.618478,100.508523,100.788837,102.536771,102.795341,101.203613,101.10753,98.919659,96.818662,94.931813,95.325899,95.102562,94.05418,98.077218,97.901343,96.463123,95.388873,94.308534,92.25086,91.667147,89.502593,90.739784,92.519562,94.398429,93.171854,91.509999,92.520695,92.992723,91.736249,91.751818,90.902475,91.043044,88.69126,89.909009,89.841902,89.01503,88.787955,88.048265,87.553486,86.575639,85.153716
